Date,Region,Product,Quantity,UnitPrice,StoreLocation,CustomerType,Discount,Salesperson,sales,PaymentMethod,Promotion,Returned,OrderID,CustomerName,ShippingCost,OrderDate,DeliveryDate,RegionManager
11/12/2023,East,Printer,11,199.57,Store A,Retail,0.05,Bob,2085.5065,Debit Card,SAVE10,0,REG101282,Cust 5096,48.94,11/12/2023,11/14/2023,Eric
4/18/2025,Central,Phone,5,504.96,Store C,Retail,0.05,Diana,2398.56,Gift Card,FREESHIP,0,REG101283,Cust 4250,22.12,4/18/2025,4/20/2025,Cameron
8/12/2023,South,Chair,8,28.34,Store C,Wholesale,0.05,Alice,215.384,Cash,,1,REG101284,Cust 1276,23.19,8/12/2023,8/19/2023,Sophie
12/12/2024,West,Printer,17,495.13,Store D,Wholesale,0.1,Alice,7575.489,Online,FREESHIP,1,REG101285,Cust 6063,26.37,12/12/2024,12/21/2024,Wendy
5/7/2025,West,Phone,14,142.05,Store D,Retail,0.05,Frank,1889.265,Gift Card,SAVE10,0,REG101286,Cust 7604,33.65,5/7/2025,5/13/2025,Wendy
3/10/2025,East,Chair,16,504.36,Store D,Wholesale,0,Bob,8069.76,Debit Card,,1,REG101287,Cust 9402,11.67,3/10/2025,3/13/2025,Eric
6/1/2025,East,Desk,7,122.2,Store B,Retail,0,Carlos,855.4,Credit Card,,0,REG101288,Cust 4398,30.21,6/1/2025,6/10/2025,Eric
5/19/2025,West,Chair,7,338.42,Store B,Retail,0.15,Alice,2013.599,Online,FREESHIP,0,REG101289,Cust 8770,5.82,5/19/2025,5/21/2025,Wendy
2/8/2023,East,Tablet,4,224.75,Store D,Wholesale,0,Frank,899,Debit Card,,0,REG101290,Cust 2148,43.86,2/8/2023,2/16/2023,Eric
4/24/2025,Central,Desk,16,509.71,Store C,Wholesale,0.1,Carlos,7339.824,Cash,,0,REG101291,Cust 4107,41.78,4/24/2025,5/3/2025,Cameron
9/1/2024,North,Tablet,14,297.56,Store B,Wholesale,0.1,Diana,3749.256,Debit Card,FREESHIP,0,REG101292,Cust 4450,31.44,9/1/2024,9/8/2024,Ryan
11/7/2024,Central,Printer,13,365.11,Store C,Retail,0.05,Diana,4509.1085,Online,,0,REG101293,Cust 8233,13.97,11/7/2024,11/13/2024,Cameron
11/29/2024,East,Chair,1,139.13,Store C,Wholesale,0,Carlos,139.13,Cash,,1,REG101294,Cust 9012,35.92,11/29/2024,12/2/2024,Eric
4/10/2023,West,Chair,6,543.89,Store C,Retail,0,Bob,3263.34,Cash,,1,REG101295,Cust 1496,13.19,4/10/2023,4/20/2023,Wendy
1/10/2024,North,Printer,19,219.7,Store A,Retail,0,Alice,4174.3,Cash,FREESHIP,0,REG101296,Cust 9365,15.38,1/10/2024,1/16/2024,Ryan
5/17/2025,South,Phone,6,94.34,Store C,Retail,0.05,Alice,537.738,Cash,WINTER15,1,REG101297,Cust 1392,49.26,5/17/2025,5/23/2025,Sophie
7/26/2024,Central,Laptop,9,486.58,Store A,Retail,0.15,Alice,3722.337,Online,FREESHIP,0,REG101298,Cust 3474,38.72,7/26/2024,7/30/2024,Cameron
12/26/2024,South,Desk,12,578.86,Store D,Retail,0.15,Frank,5904.372,Cash,FREESHIP,0,REG101299,Cust 2111,25.84,12/26/2024,1/3/2025,Sophie
1/23/2025,East,Tablet,7,196.88,Store C,Retail,0,Diana,1378.16,Debit Card,SAVE10,0,REG101300,Cust 9506,44.92,1/23/2025,1/31/2025,Eric
3/25/2024,South,Phone,7,446.32,Store B,Wholesale,0.1,Alice,2811.816,Debit Card,,0,REG101301,Cust 2341,47.23,3/25/2024,4/1/2024,Sophie
3/4/2025,Central,Tablet,11,447.38,Store D,Wholesale,0,Alice,4921.18,Gift Card,SAVE10,0,REG101302,Cust 7035,36.72,3/4/2025,3/11/2025,Cameron
10/20/2023,South,Desk,14,275.34,Store B,Retail,0.1,Carlos,3469.284,Online,,1,REG101303,Cust 5935,32.8,10/20/2023,10/24/2023,Sophie
9/19/2024,Central,Desk,2,27.64,Store B,Retail,0.15,Frank,46.988,Credit Card,FREESHIP,0,REG101304,Cust 3291,21.73,9/19/2024,9/28/2024,Cameron
9/23/2023,North,Monitor,17,439.3,Store B,Retail,0,Frank,7468.1,Online,FREESHIP,0,REG101305,Cust 5258,12.87,9/23/2023,9/26/2023,Ryan
12/31/2024,East,Printer,15,573.81,Store C,Retail,0,Alice,8607.15,Gift Card,SAVE10,0,REG101306,Cust 4715,35.87,12/31/2024,1/2/2025,Eric
1/23/2024,North,Desk,19,360.06,Store C,Wholesale,0.05,Eva,6499.083,Debit Card,FREESHIP,0,REG101307,Cust 3106,33.19,1/23/2024,1/31/2024,Ryan
6/13/2023,East,Laptop,7,535.2,Store C,Retail,0.1,Frank,3371.76,Debit Card,,0,REG101308,Cust 9606,10.44,6/13/2023,6/23/2023,Eric
7/1/2023,East,Chair,19,161.13,Store A,Wholesale,0,Diana,3061.47,Credit Card,FREESHIP,0,REG101309,Cust 9182,5.46,7/1/2023,7/6/2023,Eric
3/22/2025,South,Laptop,11,29.6,Store D,Retail,0.15,Carlos,276.76,Cash,FREESHIP,1,REG101310,Cust 6299,34.96,3/22/2025,3/25/2025,Sophie
2/7/2025,South,Laptop,16,172.89,Store B,Wholesale,0.15,Diana,2351.304,Credit Card,FREESHIP,1,REG101311,Cust 9628,41.87,2/7/2025,2/15/2025,Sophie
10/18/2023,North,Phone,5,48.06,Store A,Wholesale,0,Alice,240.3,Gift Card,FREESHIP,0,REG101312,Cust 3831,19.17,10/18/2023,10/26/2023,Ryan
1/2/2024,Central,Desk,7,55.76,Store C,Wholesale,0.1,Alice,351.288,Online,,0,REG101313,Cust 7955,38.98,1/2/2024,1/11/2024,Cameron
3/8/2025,South,Laptop,4,24.58,Store B,Wholesale,0.15,Carlos,83.572,Debit Card,WINTER15,0,REG101314,Cust 3939,39.87,3/8/2025,3/17/2025,Sophie
7/3/2023,West,Desk,2,504.82,Store D,Retail,0,Carlos,1009.64,Debit Card,FREESHIP,0,REG101315,Cust 7916,25.54,7/3/2023,7/8/2023,Wendy
11/15/2023,North,Tablet,17,275.89,Store B,Wholesale,0.1,Bob,4221.117,Gift Card,FREESHIP,0,REG101316,Cust 2477,15.43,11/15/2023,11/22/2023,Ryan
2/10/2024,West,Desk,9,130.57,Store C,Wholesale,0.1,Eva,1057.617,Cash,WINTER15,0,REG101317,Cust 3781,37.14,2/10/2024,2/17/2024,Wendy
4/9/2025,West,Monitor,12,312.72,Store C,Retail,0,Eva,3752.64,Gift Card,,0,REG101318,Cust 2641,18.46,4/9/2025,4/19/2025,Wendy
9/9/2023,West,Tablet,18,222.66,Store C,Wholesale,0.05,Alice,3807.486,Gift Card,SAVE10,0,REG101319,Cust 1969,12.91,9/9/2023,9/12/2023,Wendy
3/19/2023,East,Phone,13,374.05,Store D,Wholesale,0.05,Diana,4619.5175,Debit Card,FREESHIP,0,REG101320,Cust 4494,26.32,3/19/2023,3/26/2023,Eric
12/31/2024,Central,Printer,11,331.29,Store B,Wholesale,0.1,Alice,3279.771,Credit Card,WINTER15,0,REG101321,Cust 8850,6.22,12/31/2024,1/2/2025,Cameron
11/24/2023,Central,Phone,5,533.52,Store D,Wholesale,0,Carlos,2667.6,Credit Card,FREESHIP,1,REG101322,Cust 3061,9.08,11/24/2023,11/26/2023,Cameron
5/15/2025,East,Chair,10,492.24,Store A,Retail,0,Alice,4922.4,Gift Card,WINTER15,0,REG101323,Cust 4732,38.89,5/15/2025,5/22/2025,Eric
4/6/2025,South,Tablet,9,543.57,Store D,Retail,0.15,Diana,4158.3105,Debit Card,SAVE10,0,REG101324,Cust 9889,7.54,4/6/2025,4/11/2025,Sophie
2/6/2024,South,Desk,17,141.76,Store D,Wholesale,0.1,Bob,2168.928,Cash,WINTER15,1,REG101325,Cust 2165,9.98,2/6/2024,2/14/2024,Sophie
5/14/2025,North,Laptop,12,502.7,Store D,Wholesale,0.1,Alice,5429.16,Credit Card,FREESHIP,0,REG101326,Cust 6121,6.49,5/14/2025,5/20/2025,Ryan
1/13/2023,East,Tablet,10,155.43,Store D,Wholesale,0.05,Frank,1476.585,Gift Card,WINTER15,0,REG101327,Cust 4071,26.49,1/13/2023,1/18/2023,Eric
2/19/2024,North,Tablet,18,203.73,Store B,Wholesale,0,Carlos,3667.14,Gift Card,SAVE10,1,REG101328,Cust 5249,24.98,2/19/2024,2/28/2024,Ryan
10/7/2023,South,Phone,3,464.11,Store B,Wholesale,0.15,Alice,1183.4805,Gift Card,,0,REG101329,Cust 4262,27.45,10/7/2023,10/12/2023,Sophie
9/17/2024,Central,Chair,2,442.03,Store B,Retail,0.15,Carlos,751.451,Debit Card,WINTER15,0,REG101330,Cust 9314,28.71,9/17/2024,9/19/2024,Cameron
5/7/2023,North,Phone,7,82.91,Store A,Retail,0.05,Eva,551.3515,Debit Card,WINTER15,1,REG101331,Cust 7703,17.03,5/7/2023,5/17/2023,Ryan
12/12/2023,North,Phone,13,468.16,Store B,Retail,0.15,Alice,5173.168,Cash,SAVE10,0,REG101332,Cust 8367,29.11,12/12/2023,12/21/2023,Ryan
3/11/2025,Central,Tablet,3,11.32,Store C,Retail,0.05,Eva,32.262,Online,WINTER15,0,REG101333,Cust 7872,16.39,3/11/2025,3/14/2025,Cameron
3/29/2024,East,Chair,1,378.36,Store A,Retail,0.05,Eva,359.442,Cash,,0,REG101334,Cust 4732,7.59,3/29/2024,4/7/2024,Eric
7/28/2024,West,Tablet,6,61.06,Store D,Wholesale,0,Bob,366.36,Debit Card,SAVE10,1,REG101335,Cust 1007,49.09,7/28/2024,8/5/2024,Wendy
7/11/2024,South,Tablet,14,98.06,Store A,Wholesale,0.1,Alice,1235.556,Debit Card,SAVE10,1,REG101336,Cust 1946,10.34,7/11/2024,7/21/2024,Sophie
7/5/2024,West,Laptop,16,123.86,Store A,Wholesale,0.15,Alice,1684.496,Gift Card,,1,REG101337,Cust 6347,18.02,7/5/2024,7/14/2024,Wendy
3/19/2024,East,Laptop,16,90.3,Store C,Wholesale,0.05,Diana,1372.56,Online,WINTER15,0,REG101338,Cust 6499,25.25,3/19/2024,3/24/2024,Eric
12/25/2023,Central,Tablet,18,470.91,Store C,Wholesale,0.1,Eva,7628.742,Gift Card,FREESHIP,0,REG101339,Cust 1420,14.87,12/25/2023,12/29/2023,Cameron
12/3/2024,South,Monitor,12,383.45,Store C,Retail,0,Bob,4601.4,Debit Card,FREESHIP,0,REG101340,Cust 6744,11.62,12/3/2024,12/5/2024,Sophie
9/8/2023,East,Tablet,20,293.94,Store B,Retail,0.15,Alice,4996.98,Credit Card,SAVE10,0,REG101341,Cust 5690,9.29,9/8/2023,9/15/2023,Eric
1/5/2024,East,Desk,2,454.01,Store B,Wholesale,0,Diana,908.02,Online,WINTER15,0,REG101342,Cust 1265,9.78,1/5/2024,1/7/2024,Eric
8/3/2023,South,Chair,5,163.55,Store D,Retail,0.05,Frank,776.8625,Cash,,0,REG101343,Cust 7676,28.9,8/3/2023,8/10/2023,Sophie
2/11/2025,North,Monitor,12,141.61,Store B,Wholesale,0,Frank,1699.32,Credit Card,WINTER15,0,REG101344,Cust 4442,11.72,2/11/2025,2/21/2025,Ryan
6/17/2023,South,Chair,6,332.18,Store B,Wholesale,0.1,Bob,1793.772,Online,WINTER15,0,REG101345,Cust 2975,21.95,6/17/2023,6/21/2023,Sophie
2/5/2024,Central,Monitor,14,463.96,Store D,Retail,0.15,Diana,5521.124,Gift Card,,0,REG101346,Cust 7832,29.19,2/5/2024,2/14/2024,Cameron
3/17/2024,South,Desk,10,68.27,Store A,Wholesale,0.15,Diana,580.295,Credit Card,,0,REG101347,Cust 7753,24.33,3/17/2024,3/27/2024,Sophie
2/3/2024,Central,Laptop,8,27.01,Store C,Wholesale,0.05,Eva,205.276,Online,FREESHIP,1,REG101348,Cust 8639,42.65,2/3/2024,2/9/2024,Cameron
3/31/2023,North,Tablet,9,78.8,Store D,Retail,0.1,Alice,638.28,Online,FREESHIP,0,REG101349,Cust 9878,9.29,3/31/2023,4/10/2023,Ryan
8/18/2023,West,Tablet,16,174.68,Store B,Wholesale,0.15,Frank,2375.648,Credit Card,,0,REG101350,Cust 4205,45.99,8/18/2023,8/22/2023,Wendy
9/10/2023,Central,Printer,4,306.06,Store C,Wholesale,0.05,Carlos,1163.028,Gift Card,SAVE10,1,REG101351,Cust 4009,32.75,9/10/2023,9/13/2023,Cameron
1/29/2024,South,Tablet,12,164.22,Store C,Retail,0,Bob,1970.64,Credit Card,FREESHIP,0,REG101352,Cust 6499,21.46,1/29/2024,2/3/2024,Sophie
3/21/2024,North,Tablet,20,336.29,Store C,Retail,0,Eva,6725.8,Gift Card,FREESHIP,0,REG101353,Cust 4389,25.02,3/21/2024,3/30/2024,Ryan
8/3/2024,West,Tablet,7,180.25,Store D,Retail,0.1,Diana,1135.575,Gift Card,WINTER15,0,REG101354,Cust 2008,36.79,8/3/2024,8/5/2024,Wendy
5/5/2025,North,Monitor,1,21.75,Store C,Retail,0,Alice,21.75,Cash,FREESHIP,0,REG101355,Cust 6509,7.35,5/5/2025,5/14/2025,Ryan
2/8/2023,West,Tablet,13,149.16,Store C,Retail,0.1,Eva,1745.172,Cash,,1,REG101356,Cust 4270,20.9,2/8/2023,2/16/2023,Wendy
5/26/2023,Central,Chair,7,220.9,Store A,Wholesale,0.15,Bob,1314.355,Gift Card,FREESHIP,0,REG101357,Cust 4414,15.25,5/26/2023,6/5/2023,Cameron
7/15/2024,East,Chair,1,364.27,Store A,Retail,0.1,Alice,327.843,Debit Card,WINTER15,0,REG101358,Cust 6409,8.91,7/15/2024,7/22/2024,Eric
12/18/2024,North,Monitor,9,306.42,Store C,Wholesale,0,Bob,2757.78,Online,,0,REG101359,Cust 1621,15.81,12/18/2024,12/27/2024,Ryan
9/29/2024,North,Tablet,18,589,Store B,Wholesale,0.1,Diana,9541.8,Cash,WINTER15,0,REG101360,Cust 6790,37.78,9/29/2024,10/8/2024,Ryan
10/25/2024,South,Desk,16,249.45,Store C,Wholesale,0.1,Alice,3592.08,Cash,FREESHIP,0,REG101361,Cust 4045,20.92,10/25/2024,11/1/2024,Sophie
1/6/2025,North,Monitor,20,440.32,Store C,Retail,0.05,Alice,8366.08,Debit Card,SAVE10,1,REG101362,Cust 1258,6.17,1/6/2025,1/16/2025,Ryan
11/19/2023,Central,Tablet,3,101.34,Store A,Wholesale,0,Carlos,304.02,Debit Card,,0,REG101363,Cust 8051,23.15,11/19/2023,11/21/2023,Cameron
4/11/2024,South,Phone,17,311.61,Store A,Retail,0.05,Eva,5032.5015,Online,,1,REG101364,Cust 9371,29.9,4/11/2024,4/17/2024,Sophie
3/30/2024,South,Monitor,2,441.18,Store B,Retail,0.15,Bob,750.006,Cash,,1,REG101365,Cust 9881,23.07,3/30/2024,4/6/2024,Sophie
11/25/2024,North,Chair,20,286.66,Store D,Retail,0.1,Carlos,5159.88,Debit Card,WINTER15,0,REG101366,Cust 2153,15.54,11/25/2024,11/29/2024,Ryan
1/6/2025,North,Printer,13,483.63,Store A,Retail,0.05,Carlos,5972.8305,Cash,FREESHIP,0,REG101367,Cust 9189,18.22,1/6/2025,1/15/2025,Ryan
4/15/2023,West,Tablet,8,304.15,Store B,Wholesale,0.05,Carlos,2311.54,Debit Card,,0,REG101368,Cust 8802,41.73,4/15/2023,4/18/2023,Wendy
2/7/2024,East,Printer,10,452.21,Store A,Retail,0.1,Eva,4069.89,Cash,WINTER15,0,REG101369,Cust 8707,15.87,2/7/2024,2/17/2024,Eric
6/2/2023,East,Printer,4,248.16,Store B,Retail,0.1,Diana,893.376,Credit Card,,1,REG101370,Cust 5638,45.11,6/2/2023,6/5/2023,Eric
8/24/2023,East,Laptop,4,520,Store A,Retail,0,Eva,2080,Credit Card,WINTER15,0,REG101371,Cust 6036,18.25,8/24/2023,9/2/2023,Eric
12/6/2024,South,Chair,11,571.07,Store A,Retail,0,Frank,6281.77,Gift Card,SAVE10,0,REG101372,Cust 5504,12.6,12/6/2024,12/11/2024,Sophie
12/8/2023,East,Tablet,11,65.57,Store D,Retail,0.1,Diana,649.143,Debit Card,SAVE10,1,REG101373,Cust 1161,30.43,12/8/2023,12/14/2023,Eric
5/12/2023,South,Tablet,4,397.02,Store A,Wholesale,0,Frank,1588.08,Cash,FREESHIP,0,REG101374,Cust 5420,23.25,5/12/2023,5/20/2023,Sophie
4/24/2025,West,Laptop,10,169.35,Store B,Retail,0.05,Alice,1608.825,Credit Card,WINTER15,0,REG101375,Cust 7745,44.91,4/24/2025,4/27/2025,Wendy
4/23/2023,Central,Tablet,9,340.44,Store D,Retail,0.05,Carlos,2910.762,Debit Card,FREESHIP,1,REG101376,Cust 4365,36.68,4/23/2023,5/3/2023,Cameron
1/18/2023,North,Monitor,1,120.2,Store D,Retail,0.05,Carlos,114.19,Online,WINTER15,0,REG101377,Cust 3291,44.99,1/18/2023,1/21/2023,Ryan
5/11/2025,North,Phone,13,169.39,Store B,Wholesale,0.15,Diana,1871.7595,Credit Card,,0,REG101378,Cust 9020,6.81,5/11/2025,5/21/2025,Ryan
12/23/2024,West,Tablet,10,170.72,Store A,Wholesale,0.05,Frank,1621.84,Online,FREESHIP,0,REG101379,Cust 2667,29.18,12/23/2024,1/2/2025,Wendy
8/20/2023,West,Desk,9,323.77,Store A,Wholesale,0.15,Carlos,2476.8405,Debit Card,,0,REG101380,Cust 6158,6.36,8/20/2023,8/28/2023,Wendy
3/18/2025,Central,Chair,4,481.86,Store B,Wholesale,0,Bob,1927.44,Online,FREESHIP,0,REG101381,Cust 7404,21.92,3/18/2025,3/23/2025,Cameron
1/16/2024,Central,Phone,4,78.05,Store A,Retail,0,Carlos,312.2,Credit Card,,0,REG101382,Cust 8572,14.03,1/16/2024,1/24/2024,Cameron
5/29/2024,East,Tablet,6,57.4,Store C,Wholesale,0.1,Eva,309.96,Debit Card,FREESHIP,0,REG101383,Cust 1043,26.42,5/29/2024,6/8/2024,Eric
3/25/2025,South,Laptop,9,454.98,Store B,Wholesale,0.15,Eva,3480.597,Credit Card,,0,REG101384,Cust 1766,40.76,3/25/2025,3/27/2025,Sophie
3/22/2025,Central,Desk,11,365.75,Store D,Wholesale,0.05,Bob,3822.0875,Debit Card,FREESHIP,1,REG101385,Cust 4461,8.37,3/22/2025,3/27/2025,Cameron
8/17/2024,East,Phone,7,106.88,Store C,Retail,0.05,Diana,710.752,Cash,WINTER15,1,REG101386,Cust 4390,26.12,8/17/2024,8/24/2024,Eric
6/2/2024,South,Printer,2,250.98,Store B,Wholesale,0.1,Eva,451.764,Online,WINTER15,0,REG101387,Cust 9451,18.8,6/2/2024,6/12/2024,Sophie
3/31/2023,South,Monitor,8,591.29,Store C,Retail,0.1,Diana,4257.288,Credit Card,,1,REG101388,Cust 5335,45.14,3/31/2023,4/10/2023,Sophie
5/19/2024,West,Monitor,18,369.79,Store A,Wholesale,0.05,Eva,6323.409,Cash,FREESHIP,1,REG101389,Cust 3487,16.4,5/19/2024,5/23/2024,Wendy
3/2/2023,West,Desk,15,166.24,Store D,Wholesale,0.1,Diana,2244.24,Debit Card,SAVE10,0,REG101390,Cust 7613,9.86,3/2/2023,3/5/2023,Wendy
3/13/2023,North,Printer,12,260.76,Store C,Wholesale,0.15,Carlos,2659.752,Online,,0,REG101391,Cust 9436,20.92,3/13/2023,3/22/2023,Ryan
4/16/2025,West,Laptop,10,348.63,Store D,Wholesale,0.05,Diana,3311.985,Credit Card,,1,REG101392,Cust 2197,42.79,4/16/2025,4/18/2025,Wendy
6/5/2024,North,Chair,5,473.28,Store A,Retail,0,Diana,2366.4,Credit Card,SAVE10,1,REG101393,Cust 5620,30.69,6/5/2024,6/15/2024,Ryan
9/1/2024,North,Chair,16,401.83,Store B,Retail,0,Eva,6429.28,Cash,FREESHIP,0,REG101394,Cust 4101,21.54,9/1/2024,9/5/2024,Ryan
9/21/2024,North,Phone,10,269.29,Store C,Retail,0,Eva,2692.9,Debit Card,SAVE10,0,REG101395,Cust 8828,14.09,9/21/2024,9/30/2024,Ryan
1/11/2025,North,Desk,4,323.02,Store C,Retail,0.05,Diana,1227.476,Cash,,0,REG101396,Cust 3187,19.53,1/11/2025,1/16/2025,Ryan
1/4/2023,West,Monitor,15,439.89,Store D,Retail,0.15,Diana,5608.5975,Online,FREESHIP,0,REG101397,Cust 1081,49.71,1/4/2023,1/8/2023,Wendy
5/2/2023,West,Monitor,16,483.09,Store C,Wholesale,0.05,Alice,7342.968,Debit Card,,1,REG101398,Cust 5049,37.66,5/2/2023,5/5/2023,Wendy
7/9/2023,East,Phone,13,27.39,Store B,Retail,0.15,Frank,302.6595,Cash,,0,REG101399,Cust 5409,22.95,7/9/2023,7/14/2023,Eric
2/27/2025,East,Monitor,18,432.52,Store D,Retail,0.05,Bob,7396.092,Credit Card,SAVE10,1,REG101400,Cust 2372,34.19,2/27/2025,3/4/2025,Eric
9/23/2024,West,Printer,3,360.93,Store B,Wholesale,0.15,Diana,920.3715,Debit Card,WINTER15,0,REG101401,Cust 2741,35.61,9/23/2024,9/29/2024,Wendy
6/22/2025,East,Tablet,5,414.58,Store B,Retail,0.1,Diana,1865.61,Gift Card,,0,REG101402,Cust 2571,14.98,6/22/2025,7/1/2025,Eric
1/19/2025,Central,Tablet,4,68.04,Store C,Wholesale,0,Bob,272.16,Online,FREESHIP,0,REG101403,Cust 6301,18.72,1/19/2025,1/28/2025,Cameron
2/3/2025,East,Phone,10,407.99,Store C,Retail,0.15,Eva,3467.915,Cash,,0,REG101404,Cust 7918,49.59,2/3/2025,2/8/2025,Eric
11/11/2023,East,Tablet,15,274.77,Store D,Retail,0,Eva,4121.55,Cash,,1,REG101405,Cust 3456,19.37,11/11/2023,11/17/2023,Eric
5/8/2024,East,Desk,15,31.81,Store C,Wholesale,0.15,Eva,405.5775,Cash,SAVE10,0,REG101406,Cust 8272,23.61,5/8/2024,5/10/2024,Eric
9/18/2023,South,Printer,14,268.32,Store D,Retail,0,Frank,3756.48,Online,WINTER15,0,REG101407,Cust 7302,43.14,9/18/2023,9/27/2023,Sophie
4/5/2025,Central,Tablet,19,350.12,Store D,Retail,0.05,Alice,6319.666,Credit Card,FREESHIP,0,REG101408,Cust 6716,48.98,4/5/2025,4/13/2025,Cameron
9/13/2023,Central,Desk,9,329.15,Store A,Retail,0.05,Diana,2814.2325,Gift Card,FREESHIP,0,REG101409,Cust 5484,29.41,9/13/2023,9/15/2023,Cameron
6/28/2024,East,Monitor,1,577.07,Store C,Wholesale,0.05,Frank,548.2165,Online,WINTER15,0,REG101410,Cust 4652,22.97,6/28/2024,7/6/2024,Eric
4/6/2023,Central,Chair,6,544.33,Store B,Wholesale,0.1,Carlos,2939.382,Cash,,0,REG101411,Cust 1222,11.52,4/6/2023,4/8/2023,Cameron
5/13/2023,South,Laptop,18,331.45,Store D,Retail,0.15,Alice,5071.185,Cash,WINTER15,1,REG101412,Cust 3559,32.92,5/13/2023,5/18/2023,Sophie
5/7/2025,East,Laptop,1,421.26,Store D,Retail,0.1,Eva,379.134,Debit Card,FREESHIP,0,REG101413,Cust 1287,36.34,5/7/2025,5/15/2025,Eric
3/22/2025,North,Tablet,4,555.02,Store B,Retail,0.1,Diana,1998.072,Cash,SAVE10,0,REG101414,Cust 5444,45.25,3/22/2025,3/27/2025,Ryan
6/24/2024,South,Laptop,19,254.03,Store C,Wholesale,0,Frank,4826.57,Online,SAVE10,1,REG101415,Cust 4018,11.21,6/24/2024,7/2/2024,Sophie
6/29/2025,West,Tablet,9,533.93,Store D,Retail,0.15,Frank,4084.5645,Gift Card,,0,REG101416,Cust 6355,34.76,6/29/2025,7/3/2025,Wendy
4/1/2024,West,Desk,7,241.35,Store B,Wholesale,0.1,Diana,1520.505,Credit Card,SAVE10,0,REG101417,Cust 6620,42.43,4/1/2024,4/10/2024,Wendy
6/4/2024,North,Tablet,11,160.37,Store B,Wholesale,0.05,Carlos,1675.8665,Cash,,0,REG101418,Cust 4092,36.05,6/4/2024,6/14/2024,Ryan
3/30/2023,East,Tablet,1,419.1,Store B,Wholesale,0.1,Carlos,377.19,Gift Card,SAVE10,1,REG101419,Cust 4812,38.81,3/30/2023,4/6/2023,Eric
3/26/2025,East,Laptop,13,138.72,Store D,Wholesale,0.15,Carlos,1532.856,Cash,WINTER15,1,REG101420,Cust 8389,17.89,3/26/2025,3/28/2025,Eric
8/22/2023,West,Monitor,8,461.04,Store B,Retail,0,Alice,3688.32,Online,FREESHIP,0,REG101421,Cust 4529,13.62,8/22/2023,8/24/2023,Wendy
4/16/2024,South,Phone,6,524.19,Store D,Retail,0.15,Frank,2673.369,Cash,WINTER15,0,REG101422,Cust 2365,31.04,4/16/2024,4/20/2024,Sophie
5/11/2025,Central,Chair,16,305.21,Store A,Wholesale,0.1,Alice,4395.024,Debit Card,SAVE10,0,REG101423,Cust 6361,33.37,5/11/2025,5/19/2025,Cameron
12/11/2023,North,Printer,16,438.71,Store C,Retail,0,Alice,7019.36,Online,,0,REG101424,Cust 4228,6.53,12/11/2023,12/21/2023,Ryan
1/16/2023,North,Printer,10,193.96,Store D,Wholesale,0.1,Alice,1745.64,Gift Card,,0,REG101425,Cust 3940,41.3,1/16/2023,1/21/2023,Ryan
5/10/2023,East,Phone,18,580.42,Store A,Wholesale,0.05,Bob,9925.182,Online,SAVE10,0,REG101426,Cust 4392,37.81,5/10/2023,5/17/2023,Eric
6/22/2024,Central,Monitor,18,91.55,Store C,Retail,0.1,Alice,1483.11,Debit Card,FREESHIP,0,REG101427,Cust 4404,32.54,6/22/2024,6/29/2024,Cameron
3/29/2025,West,Tablet,13,113.78,Store C,Wholesale,0.1,Eva,1331.226,Online,FREESHIP,0,REG101428,Cust 2981,28.07,3/29/2025,4/7/2025,Wendy
4/18/2023,North,Tablet,16,477.91,Store A,Wholesale,0,Carlos,7646.56,Credit Card,WINTER15,0,REG101429,Cust 3571,21.89,4/18/2023,4/23/2023,Ryan
2/7/2023,Central,Laptop,14,306.39,Store A,Retail,0.1,Eva,3860.514,Cash,WINTER15,0,REG101430,Cust 2592,38.73,2/7/2023,2/9/2023,Cameron
1/22/2025,East,Tablet,17,8.33,Store A,Retail,0.05,Eva,134.5295,Cash,,0,REG101431,Cust 6209,43.29,1/22/2025,1/25/2025,Eric
7/4/2023,East,Phone,6,346.86,Store C,Retail,0.05,Eva,1977.102,Gift Card,FREESHIP,0,REG101432,Cust 6600,29.18,7/4/2023,7/12/2023,Eric
7/31/2023,Central,Desk,14,223.26,Store B,Wholesale,0.1,Alice,2813.076,Credit Card,WINTER15,0,REG101433,Cust 6899,12.88,7/31/2023,8/3/2023,Cameron
4/20/2023,North,Desk,6,529.1,Store D,Wholesale,0,Eva,3174.6,Debit Card,WINTER15,0,REG101434,Cust 1563,5.13,4/20/2023,4/27/2023,Ryan
10/8/2024,Central,Tablet,11,97.34,Store D,Wholesale,0.1,Carlos,963.666,Debit Card,SAVE10,0,REG101435,Cust 6733,10.61,10/8/2024,10/11/2024,Cameron
1/25/2024,East,Chair,11,422.89,Store B,Retail,0.1,Frank,4186.611,Credit Card,SAVE10,0,REG101436,Cust 7635,45.89,1/25/2024,1/27/2024,Eric
12/16/2024,South,Monitor,4,557.17,Store C,Wholesale,0.05,Frank,2117.246,Credit Card,,0,REG101437,Cust 4354,32.16,12/16/2024,12/25/2024,Sophie
10/24/2024,Central,Printer,9,459.65,Store B,Retail,0.1,Bob,3723.165,Gift Card,WINTER15,1,REG101438,Cust 1462,22.24,10/24/2024,11/1/2024,Cameron
11/16/2023,West,Monitor,8,493.35,Store A,Retail,0.1,Alice,3552.12,Cash,FREESHIP,1,REG101439,Cust 1376,12.86,11/16/2023,11/20/2023,Wendy
